85.960	95.360	25.000	76.381	66.203	3.000	14.000	111.727	55.069	1.000
227.786	100.156	398.000	147.751	22.405	33.000	26.000	111.727	55.069	1.000
227.916	100.249	393.000	146.293	21.917	33.000	25.000	112.276	54.582	1.000
227.871	100.116	388.000	145.327	22.514	33.000	25.000	112.202	54.323	1.000
229.257	100.723	343.000	144.447	23.367	30.000	25.000	112.130	54.215	1.000
233.643	108.143	28.000	152.400	0.583	10.000	4.000	109.412	56.877	1.000
233.643	108.143	28.000	153.000	0.775	10.000	4.000	107.847	55.990	1.000
128.378	121.034	683.000	66.824	83.083	33.000	26.000	107.847	55.990	3.000
129.369	151.981	320.000	47.009	37.841	38.000	12.000	107.847	55.990	3.000
127.251	85.440	530.000	84.008	78.635	23.000	27.000	102.471	59.960	2.000
129.000	53.852	142.000	19.747	38.606	17.000	10.000	109.999	55.149	3.000
179.682	95.859	934.000	107.732	72.775	36.000	33.000	109.999	55.149	2.000
234.650	108.150	20.000	150.643	0.854	7.000	4.000	109.999	55.149	1.000
171.745	148.745	470.000	88.770	57.962	15.000	38.000	109.999	55.149	5.000
121.186	41.432	118.000	16.354	27.156	13.000	10.000	111.783	54.659	3.000
150.698	74.743	676.000	107.555	62.261	27.000	43.000	111.783	54.659	4.000
234.000	107.333	9.000	150.083	0.276	6.000	2.000	111.783	54.659	1.000
35.909	179.485	66.000	125.608	44.227	6.000	17.000	111.783	54.659	1.000
117.500	37.500	18.000	0.750	1.410	10.000	2.000	111.603	54.380	1.000
125.612	66.816	49.000	74.482	57.386	4.000	14.000	111.603	54.380	5.000
234.000	107.250	8.000	151.750	0.595	6.000	2.000	111.603	54.380	1.000
78.979	208.159	145.000	92.477	61.248	16.000	16.000	111.603	54.380	1.000
90.769	217.154	13.000	51.222	44.738	3.000	6.000	111.603	54.380	1.000
234.500	107.000	6.000	151.000	0.000	6.000	1.000	111.565	54.396	1.000
117.303	200.444	99.000	125.812	85.760	11.000	14.000	111.565	54.396	1.000
234.500	107.000	6.000	152.000	0.000	6.000	1.000	111.994	54.326	1.000
168.872	211.865	148.000	131.120	71.875	16.000	24.000	111.994	54.326	1.000
